,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,player_number_ind,player_ind,player_id
25,-1.2926292286752732,-3.139774312174616,1.2853785642409103,3.3017800361217287,0.9221538897643954,0.03191251594086646,1.403521609462242,1.5158117084394485,0.9853506430330082,0.3369410859018376,13,Wood Jordan,33
26,-4.228283453225682,2.6150425258411953,3.4961569089145383,4.205044283126974,2.454740446452799,-2.2865059881836887,0.18886102018262071,1.2985312598026166,0.25080572072140883,-0.03233295897053278,2,de Jesus Vanessa,34
27,5.414892467186336,-5.735299483086299,-1.0747032942495325,1.8835781971109276,1.7855237150009693,-1.4858861308576516,0.7647428164800218,1.7775906817212137,0.6426977942145158,0.8633508269380189,35,Fournier Toby,39
28,2.379269849327122,3.4822385809107423,-3.3593572602395994,1.986832519059695,-1.066208277972675,0.26625896570215785,-0.22723273035604977,1.9732626268774671,-0.5713266182768182,-0.06980849632455513,3,Jackson Ashlon,40
29,4.451006432461007,0.05131457946614646,1.2189531312184327,2.355105715254738,2.0505027835423832,1.7215644443319544,-0.1796054789219357,1.1751819417472713,0.5894988606507119,1.6871864554563092,5,Okananwa Oluchi,41
30,1.9080358168728828,2.2304549290986424,-2.1399148199607616,-1.170716363770654,-0.5519568385349372,-0.6607864475539246,-0.2550217170417965,2.95304947650269,-0.618412607385479,-0.4185767191294087,24,Richardson Reigan,42
31,3.4086977681613195,-1.691492042543569,3.494234734547315,2.1329617082223997,-0.36464233703824556,2.1412779129578725,-2.995034961420105,1.5200473730607127,-0.7191329434092993,-0.0980293587198498,12,Thomas Delaney,43
32,1.5121897124410384,5.286275652658005,1.7058068914129063,0.527926471337624,0.6754103291594393,0.2166157172527106,0.3579461159003242,2.1560213215175774,-0.04704668737249816,-0.8124169916651657,22,Mair Taina,44
33,3.577356948681439,-0.16831699844984424,5.529165054362289,-1.172544601762995,-2.5553548553644583,0.6887606135165176,1.1276300649630315,1.8933885066553806,0.7075803864722926,-1.0511976399048202,4,Donovan Jadyn,45
34,-1.2926292286752732,-3.139774312174616,1.2853785642409103,3.3017800361217287,0.9221538897643954,0.03191251594086646,1.403521609462242,1.5158117084394485,0.9853506430330082,0.3369410859018376,13,Wood Jordan,46
35,-4.228283453225682,2.6150425258411953,3.4961569089145383,4.205044283126974,2.454740446452799,-2.2865059881836887,0.18886102018262071,1.2985312598026166,0.25080572072140883,-0.03233295897053278,2,de Jesus Vanessa,47
36,5.414892467186336,-5.735299483086299,-1.0747032942495325,1.8835781971109276,1.7855237150009693,-1.4858861308576516,0.7647428164800218,1.7775906817212137,0.6426977942145158,0.8633508269380189,35,Fournier Toby,52
37,2.379269849327122,3.4822385809107423,-3.3593572602395994,1.986832519059695,-1.066208277972675,0.26625896570215785,-0.22723273035604977,1.9732626268774671,-0.5713266182768182,-0.06980849632455513,3,Jackson Ashlon,53
38,4.451006432461007,0.05131457946614646,1.2189531312184327,2.355105715254738,2.0505027835423832,1.7215644443319544,-0.1796054789219357,1.1751819417472713,0.5894988606507119,1.6871864554563092,5,Okananwa Oluchi,54
39,1.9080358168728828,2.2304549290986424,-2.1399148199607616,-1.170716363770654,-0.5519568385349372,-0.6607864475539246,-0.2550217170417965,2.95304947650269,-0.618412607385479,-0.4185767191294087,24,Richardson Reigan,55
40,3.4086977681613195,-1.691492042543569,3.494234734547315,2.1329617082223997,-0.36464233703824556,2.1412779129578725,-2.995034961420105,1.5200473730607127,-0.7191329434092993,-0.0980293587198498,12,Thomas Delaney,56
41,1.5121897124410384,5.286275652658005,1.7058068914129063,0.527926471337624,0.6754103291594393,0.2166157172527106,0.3579461159003242,2.1560213215175774,-0.04704668737249816,-0.8124169916651657,22,Mair Taina,57
42,3.577356948681439,-0.16831699844984424,5.529165054362289,-1.172544601762995,-2.5553548553644583,0.6887606135165176,1.1276300649630315,1.8933885066553806,0.7075803864722926,-1.0511976399048202,4,Donovan Jadyn,58
43,-1.2926292286752732,-3.139774312174616,1.2853785642409103,3.3017800361217287,0.9221538897643954,0.03191251594086646,1.403521609462242,1.5158117084394485,0.9853506430330082,0.3369410859018376,13,Wood Jordan,59
44,-4.228283453225682,2.6150425258411953,3.4961569089145383,4.205044283126974,2.454740446452799,-2.2865059881836887,0.18886102018262071,1.2985312598026166,0.25080572072140883,-0.03233295897053278,2,de Jesus Vanessa,60
45,6.767944159844774,-3.2831370187418925,-1.3640785011802368,-0.31008689822033536,-2.0409724560980056,-0.5154223081215209,2.552351221465728,-0.0155189608760302,1.0085911081827157,-0.4399788195184377,35,Kayla Grimme,65
46,4.825335683982749,5.655049697570622,0.18988610025160763,0.8825158502039278,2.710521198654273,1.2497673670571403,-0.07484558177711413,-1.2547539057482073,0.3440620354127035,-0.4107487046613074,15,Amani Tatum,66
47,1.4253087507841473,4.066672622642292,2.2708168271542597,1.080739148041039,2.5315127993807756,0.739572166536792,-1.7930401145249915,0.12899127270453992,-0.44338088655386443,-1.2893470241866847,2,Gabby Cajou,67
48,-1.9184039103266262,-3.7917954644905167,-1.8955855775557364,-1.2442894576989738,-0.9073258410823317,0.03342544156909358,-1.653008091682219,1.5063538277842223,-1.7229853564062656,0.2272465556452144,30,Mikki Guiton,68
49,-3.0577887801688406,2.034846629005108,-1.4290776770445681,-0.3167339449894793,-2.8182046020789824,1.7234092372606944,-0.15667883754951534,0.08011094183875805,0.4602386708009151,0.9906100061657646,14,Taylor Williams,69
50,0.11303452280642712,-3.3298278902239944,3.844029371620511,-0.657153321367425,-2.2919086972509044,-1.1266987844812593,-1.8897874812529276,-0.2390469499867177,0.9939438606818919,-0.36964874188574837,22,Courtney Warley,71
51,-5.547627560445303,1.0325202958674677,-1.0308344194623231,-2.787218990173808,3.058444739037635,0.43357599765638977,1.9476341374836117,0.7184680831921108,-0.4690139717004576,-0.4330778108526422,13,Lizahya Morgan,72
52,-5.859498145571921,-0.982496281989544,1.1947681399643422,-0.7397664169466808,1.9171199532917378,2.23028642633362,1.1909919463439727,0.3410395233768311,0.4824543048689857,-1.0645743388527658,5,Lynette Taitt,73
53,-7.288787179387459,1.7065741500072649,-2.676060058160507,-0.17542942873430498,-2.9580910009675483,1.9763199513482297,2.0687001657040835,1.043995164382395,0.19519529938037009,1.065709173820868,10,Sini Mäkelä,74
54,6.705478723694359,-3.90675409098085,-1.5638659607122272,0.0495053016225521,-1.6655782740314156,-1.6816084164249232,1.9824466457200616,-0.6091954191810216,1.6378826445424441,-1.3002428724676118,35,Kayla Grimme,81
55,2.350802858160078,4.298184888189907,1.5328984134485728,-2.405911007594811,4.28268891777106,2.1766076616152494,0.8745195558517471,-1.189206638830127,-0.6748515927014526,-1.0231009368830821,15,Amani Tatum,82
56,0.4139819842124233,-3.1681563764536196,-1.3389863334207155,1.2314902604997249,-0.336175881104959,-2.7243053274196276,-1.534081841348099,0.16751859563216892,0.43553546507694496,-0.5095686232821547,30,Mikki Guiton,83
57,-1.5893748200181275,2.480510335815323,-1.6078532233091052,1.040845864337292,-1.0469772692047925,-0.21432621978161606,0.2743692778909714,-0.5793629120798898,1.1041410674705059,-0.27430184797596413,32,Nyasha Irizarry,84
58,-3.693398570114634,1.699764083986749,-3.5367962353894997,2.3569833012610837,-3.1307015583922437,1.0989203360214097,-0.1327977308450142,0.07017722257608774,-0.2103073950222004,0.3482834281639564,31,Maeve Parahus,85
59,-1.2881246864320977,2.4281399240317905,0.7388962021320696,-2.1862407995759074,1.4426949699733154,-0.6042827855559387,-1.2586321051618596,0.21451722210427965,0.439601078703496,-0.6743457077692407,2,Gabby Cajou,86
60,-2.198936080699389,0.7949660501397958,-1.6919986207322772,-2.1507504042891923,-0.8868435521072553,-0.18013720029779287,0.6191041936784693,-0.5329187037635028,0.7861109693289824,1.1494202421856217,14,Taylor Williams,87
61,-5.538381955152293,-0.9348598249161616,0.6116748729050424,0.029239657067374893,-1.312314055854945,-2.0127414572847644,0.8079606384241566,-1.322918389955917,-0.4895688043309506,-0.13691529736843283,12,Julie Høier,88
62,-6.297047059317402,-0.27826335730591156,-3.4169558863445815,-0.9846183136185193,-0.785349574826455,2.3580495975085025,2.0335268256752803,0.820587262798965,-0.4469570979924691,1.4317969438678597,3,KellyAnne O'Reilly,89
63,-7.514251653256894,0.7281153650803035,4.102298336127582,-1.8700330201809896,1.1127117587545243,1.4776084889985863,2.0417704062975424,0.25540752708371567,0.3525769026101,-0.010093469328831284,23,Nicole Anderson,90
64,2.0206572895089807,1.2431301142402862,-3.3239114504336635,-0.504834303855854,-0.031257853046692256,0.6551937875667617,-0.3145402501394658,-0.2749770179913056,-0.25704509728698893,0.26665336340532053,11,Emily LaPointe,94
65,6.737825476302352,-0.5542255824763797,3.8413478160932755,1.0137671300088478,-1.7549370431082405,3.273819230610127,-0.7880764519231411,-1.887215971407371,-1.0776072174833926,-0.39525584374413575,22,Courtney Warley,95
66,0.9729814325616518,2.605474864478153,0.4693416048744316,0.2647154602844124,2.431801510577956,-0.742697662343,-1.3110767832661063,0.33442590009864853,-1.006479685812816,-1.505277267639886,2,Gabby Cajou,96
67,2.199362140897244,-0.4418697580931095,0.4503788402569715,-0.6569163009608949,-1.5377738370897651,-2.6132462971388355,-0.21554289531202672,-1.1078491288082075,0.7553870315221041,-0.08188665389101277,12,Julie Høier,97
68,-3.447938046165682,0.8960662407300531,-2.8086322531608774,-0.20102453309740573,2.8986927209671665,3.993751336433795,1.783145489479396,0.7969224832921428,-0.31172638713484135,0.3194640992006079,13,Lizahya Morgan,99
69,-5.27983007124096,-0.11423109536496323,-6.104141355127997,2.1189601348128044,-1.1356118697362592,0.49110114052216813,0.5958347937693369,0.467488712983538,0.14111533081615726,-0.4318344972494439,15,Sydney Watkins,100
70,-0.7946503473801483,-2.0191772258363825,2.865144820439426,-2.7005916956900142,-2.531549782765654,1.6504432402855564,2.6086890492590813,1.5852615639784498,-1.2024027826645267,-1.722019443095252,25,Pamela Miceus,101
71,-4.884978967821401,-1.294716792083354,-0.5319836973909564,1.5145524897432596,-1.4840685973270586,0.20874864046197372,0.07759385707427327,-0.015341415719169799,0.5296171093972518,-0.4161795779770845,10,Sini Mäkelä,102
72,6.354702722223887,2.206615203568215,-2.4606626849695656,-1.5317186681473587,3.0561940603944353,-0.07109911810093454,0.3367699493978565,-0.0046392970756264865,-0.8650068493334336,0.5530036290068537,1,Dee Davis,107
73,5.006173946883404,1.9168852287091085,-0.9371257754466122,-2.2259728294152565,1.5898386883162707,1.2992467287934684,1.1768439648249576,-0.6454357425728183,1.52189391179245,0.059313627777285056,3,Brazil Harvey-Carr,108
74,6.5832809096845235,-1.458095190599383,3.814144720023424,0.32008374622820535,-2.789680020370557,0.9843471582079175,-0.5419501927448842,-1.4038519215298486,-0.6219502306683479,0.7290073949960063,22,Courtney Warley,109
75,0.2587857568527417,-3.286434177437346,1.1416298879724662,0.3568338701103247,-2.252327373722323,-2.5160898137199164,-2.351178852709033,0.058073148897987086,-0.9243168540605481,0.18403966044041536,33,Jenna Jordan,110
76,-0.4784501789509003,-5.4818009031972945,1.606641776326033,3.4851242471846344,-0.9625811226862102,-1.6510406927359746,-1.6147308846625759,-0.4862545388414278,0.1753942893800651,-1.9552955937663912,25,Petra Juric,111
77,0.2770399519637734,-2.6659526304445835,1.196979974165385,-1.4168478068338224,-0.632799648953566,-1.7525145052337627,-2.0903324292778507,0.011808097355686489,1.5293021259264579,0.7367979392829417,20,Jade Blagrove,112
78,-3.7734200766225765,0.5738186483808133,0.7098565849004005,-2.836337020277616,-0.9419257301858308,-0.8060343411771308,0.32616581624086527,0.7657562052165094,-0.9266757378975428,-0.15610231642345807,11,Emily LaPointe,113
79,-7.326401666714041,0.01837486562708535,-5.019718911870792,4.207862187163316,-0.13909074807054683,0.5495103053235566,1.1826601603676643,0.33561608046695923,0.01355649435648811,-0.07210428256571819,15,Sydney Watkins,114
80,-5.577383641628036,-1.1871911037423137,-3.024034902436856,-0.49879425846826125,1.2354549394680858,-0.1582861222978991,1.825919188312757,1.874942583543642,-0.5859592367585013,-0.33914724651439665,5,Bella Nascimento,115
81,-7.336322298921295,-1.3108811815167292,3.2863643578620714,-0.20712642906487286,0.3893245305931511,-0.8257446782571386,0.5594181721904383,0.5156090897933701,0.12081576189994282,0.3930589478925243,10,Sini Mäkelä,116
82,-0.445518158587172,-1.3810511126434246,-2.548142060086462,-1.100305178672167,3.9022115836424396,0.793025557064652,-0.23217934023608902,-0.945840419172659,0.0233217718711549,-0.8187256055964052,1,D'yona Davis,123
83,6.250264438400357,-2.191223215268447,3.8516280728497487,-0.25296039504770745,-1.8630087095028671,2.653964693347694,-0.25396719396527273,-1.5946436197758993,2.0080231055786033,-0.9215595872360209,22,Courtney Warley,124
84,1.619632181076051,0.8166084836797435,0.8202016571054305,-2.2881891494635433,2.6082555222521377,1.685978524231209,-0.611678981734817,-0.22227622460639562,-1.1268053186566025,-0.924572130492429,5,Lynette Taitt,125
85,-4.191908192844227,0.7241317950554513,-5.499855397957239,0.9594462775642248,-1.9984583499054582,0.8912018503304081,-1.0453950510703416,-0.6358978194915386,0.46553541127100184,-1.118640787539689,15,Sydney Watkins,127
86,-1.1717690232263325,-1.3599065083162616,-3.1858280219128674,-4.100650724464853,1.7458675909328452,0.21233094221047097,0.2938981146044168,0.8848714600681384,-0.3016070407509096,0.32728028720598257,0,Kania Pollock,128
87,-6.198593048188846,-1.916813368384213,-3.1777328548402037,1.3453911771383906,1.95737535069435,0.25424604716219945,1.167932885907944,-2.4168553629661944,0.32763831791325093,-2.76391342242458,14,Candela Abejón,129
88,-0.22127386502542254,-2.544126027250527,0.9636670770845632,-2.169563072417253,-2.037239876743691,-1.6893077299668728,0.07161185884820154,-0.3033579113592978,0.44276320733835645,0.5527030326478513,12,Julie Høier,130
89,-3.3222421797911212,1.621226730836301,-2.73247802617094,-4.232550861053269,2.4402494560169647,1.888380902867038,-0.06419203390155317,0.9848905415353406,0.8659095301011919,-0.18357996620033723,13,Lizahya Morgan,131
90,-1.7868062137556324,-4.629131080373129,2.7059007689883012,-0.3733036038555904,-1.7177758959833942,1.337165745315401,1.1380404224311282,0.7601047868994913,-0.9980126289395349,-1.9762995560728327,25,Pamela Miceus,132
91,-3.940201812350719,-3.0741236508506447,0.039242865768183074,-3.419382243575416,-1.6253890253664363,0.9755027326424273,-0.5099093031679244,0.36361298078764387,-0.5634001650708318,0.5915151828841696,24,Tuuli Menna,133
92,-6.093252021570265,1.4522046817171816,0.2539066022196322,0.011616617961458665,-2.1384524951119808,1.8812980217632935,0.07379813447076092,-0.3226011304351646,1.6401229499394743,0.07094491556748828,10,Sini Mäkelä,134
93,2.181009349814797,4.993848162207743,-0.20605517280775573,0.018081243611185745,-1.1737297665337842,-0.6496297100666596,1.7641521716890127,-0.2641078417462097,-2.1020840722962335,-0.13855500291111572,21,Nitzan Amar,137
94,2.928561553049253,2.9908948276882215,-1.2592520369089073,-1.2391580873402708,0.515013351847776,-0.9954064321359802,1.1371144183481188,0.07938512610622972,0.3995244747055384,-0.39713084395816384,23,Inés Giménez Monserrat,138
95,3.603678308930724,-2.085746574658165,1.9254595477015057,-0.3632649814947368,-3.3482222224300524,-0.25903187851324533,1.3002762169609412,0.6609161422112028,-0.7009524818755641,-2.2921951828284284,9,Leyla Öztürk,139
96,3.210429751291566,-2.255848971581826,2.314072097238414,1.6709259701832804,-1.4682231970219688,-2.1717392719142166,-0.5876227565982022,-0.5799568488821777,-0.26754804529582416,-0.8478243127549047,25,Petra Juric,140
97,0.5483538896276109,-0.3406780055988615,-2.4840469308258752,0.5550963048730806,0.3253480225166055,-0.4557394590314543,-0.6354298984304327,0.271308971731809,0.8170566219265893,0.8690353206451067,4,Tegan Young,141
98,-0.48206991325787485,-1.0630816457133143,-0.3244323034363333,2.3477860843749743,2.3018341684590378,2.0042270772901025,-0.24241975139286728,0.21873366382675216,-1.2070779167105115,0.3412507947737445,0,Brianna Davis,142
99,0.9826385083540943,3.1672282828076543,1.8928981081597123,-0.9611748290534201,-0.18573604250236814,-1.7522702943361013,0.9395781937984669,-1.3430489740447287,0.910803471436168,0.6336885639984065,1,Hana Mühl,143
100,-0.757135564790207,-5.351485452514109,1.8846048136249451,0.33586409556025,-0.44483257229338047,-3.424746439205178,0.4302946920475321,0.9927981307172185,0.29734796588643214,-1.0477996603217274,6,Kristina Juric,144
101,3.215271979668002,-4.110626340951571,-0.023469900247958374,-0.8485909144325199,-0.41551279152678305,1.1094270368371237,-2.4341760116485616,-0.7760349935966279,-0.9392916907142407,-0.2630954011770055,34,Shayna Ericksen,149
102,2.4094127055720764,-5.706539435974765,0.5089901684006127,-2.071192263081714,-0.12631303570712768,-0.7274623229988156,0.43386575407725686,-0.4100441239864266,0.24523785980716575,-1.1124963011417057,35,Kayla Grimme,150
103,-0.6566549726423494,1.109280780725712,-3.767649954637112,-1.5293522558479258,-1.9231229699884846,2.7494075277800074,-0.20036470941263743,-0.4978450560775045,-0.39993750269348716,0.8529728000462663,14,Taylor Williams,151
104,-0.5440003879970626,3.1153991911074885,-2.1165227621604443,-1.4447058497538252,0.24448119723693848,0.5360041180491154,-1.1076309693289084,-0.5454877436431788,0.8408327393441288,-1.0604317256198972,32,Nyasha Irizarry,152
105,-0.8628441778539223,-0.9132321125987268,1.3361157759917563,-2.53093003328089,-0.13953152643607172,1.5182371439954188,-0.5658958265870936,0.038246995006128166,-1.1973047333704272,-0.1492244127887223,12,Ashley Stec,153
106,-5.353063191711741,0.7472972547916806,-3.860550352306032,1.5373020835149416,-1.741967422645033,1.8437593557146372,0.6896600122667642,0.36607117523157373,-0.3415695690514585,-0.3653681231005729,31,Maeve Parahus,155
107,-2.9779436493842093,3.573526821096607,3.5235333508276803,-3.742705839842945,2.3807103060311445,-1.2425831624337704,-1.070617892641797,0.6683893982554905,-2.3292938702423527,-0.944540474488446,25,Blake Underhill,156
108,-4.465589334281747,3.016117952882725,0.3504905591745511,-5.024584258313649,0.6018421347837473,-0.24413361524817803,-0.7678165104041295,1.484097474590749,-1.8450062177491675,-0.5353099901850398,1,Jacqui Thompson,157
109,-3.236685557556035,-6.236277693504123,2.092668976120378,-0.377898735878808,1.0466795756705902,0.1970330821107116,-1.11417691886357,-0.8875787680563637,-0.039554394995572874,-1.4570008835332917,15,Kylla Champagne,158
110,1.088186484618121,1.557162788132643,-3.3057360637723807,-0.11816012350093634,1.1367559121198756,-0.6941585143016306,0.1264775736229448,0.10427798489675381,-0.05115474823552583,-0.2756995913575284,23,Inés Giménez Monserrat,163
111,4.613670497237016,-2.671541115305521,1.734462304499149,0.5012334639209652,-1.1413622000840558,-0.49219696915991906,-0.7802573018358899,-1.210918802488677,0.12549701641571293,-0.853108710221835,25,Petra Juric,164
112,0.6820922205400823,4.700160325796569,-0.45172726901426835,0.05257126902831009,-0.3408882795877225,-1.3004062502224962,-1.370759738953145,-0.9863693442567314,-0.5281792144968124,-0.5193762299863551,2,Anne Bair,165
113,0.654840524417315,3.8389123419979994,-0.1910968206490231,0.4474486375782476,-1.7710452698955,-1.692028242950065,0.7433854074288089,-0.5277138437844076,-1.7370877688717017,-1.011146468198219,21,Nitzan Amar,166
114,3.719347065577976,0.1415044785978984,1.3479338753246908,-1.0794986632948693,-1.615228453768058,-1.802580963872548,0.8124534147446812,-1.3854562512723567,0.3681106659114424,0.7792564355566695,20,Jade Blagrove,167
115,1.8023515503973673,-3.981475943529402,1.2514865404215845,-0.0727258116880066,-2.9253273336159524,-1.953956871635768,-0.42255346499958046,0.32738329230767893,-0.2873511761249341,-1.2102983488133656,12,Leyla Öztürk,168
116,-4.3380767293153575,0.2880127316447877,-2.9102299258325743,-4.145461456782824,2.961548644239163,0.7328501309771986,2.8230611987914953,1.0948982425346063,0.5064830208053132,0.9106584499564464,5,Jayla James,169
117,-6.016713403090218,-0.864945702706584,-3.934357096918952,-2.389965064471687,-1.5572421772169962,2.1289041818177017,2.0272492867767733,0.9701855922106913,-0.707130829272117,1.4763410929828622,4,Tegan Young,170
118,3.656873342615052,2.464459357739128,-1.8971409675285709,0.687481579856526,-1.044767665861634,1.939901584893769,0.7765354460317668,-0.8136706981188402,0.2151148069595176,-0.09109827089483036,32,Monica Roeder,177
119,2.467121415726853,6.513455288363969,0.8649137732405933,-1.9239666952760168,2.09106222440706,-2.7792279659661387,0.37388873047400706,0.16501910185303403,-1.25641367581839,-0.8220213455341882,3,Allison Skrec,179
120,4.139611251858097,-2.684175173638721,1.9975272809331388,0.8686222400069074,-0.8907084248815466,1.8332161972021448,-3.067069438433694,-0.6156954849917731,-1.031819603881725,0.5106355675759207,34,Shayna Ericksen,180
121,1.9860743531447889,-1.2836965166219252,0.8775659380489067,-0.01019080894620241,1.2710574984494254,-0.890845383393061,-1.6124147279203778,-0.4775975074926744,0.28548340236365644,-0.35770723010006905,12,Ashley Stec,181
122,-2.025470043897963,3.5216319083327945,-3.0372366182165926,2.452212015786587,-0.7738051221660133,2.287272128262712,-0.4685161555373984,0.7312197010250101,0.44794389336336426,-0.8383339442343153,22,Nicole Isaacs,182
123,-1.5782448298964689,-0.9428194414305545,2.842870003328393,1.0734709701090361,2.393789813604782,0.8233749631564233,-1.434929186857338,0.3060436440098385,-1.9101510498550072,0.4405465153251763,25,Blake Underhill,183
124,-7.432060532735784,-0.9034310240812949,-2.952147928524512,0.2915752212201081,-2.2022202926597676,1.479429808196694,1.7715626673330476,1.4374306381291284,-0.8797738064866171,1.4354112886612882,31,Maeve Parahus,185
125,6.687997657808248,1.5701578117908386,-0.7288483121239381,-2.697544159042721,2.5394058204387857,1.2190458008883323,0.2716133085742866,-1.494386979230057,0.2366467073774686,1.2959173987653099,1,Dee Davis,189
126,3.0862212338049138,-4.632884249749826,2.0876593525433544,1.6031784880835738,0.8205919889252267,-1.0728505889798925,-2.432535817465989,-1.3830127387843163,-0.2483602766605011,-1.7815264887110107,25,Petra Juric,190
127,0.1228870500966378,0.06459129930292196,-3.605514800175386,-0.9503087744084793,1.3856711229433063,2.754917826893892,0.2629158293450727,1.1963393950415013,-0.5878924707624493,-0.5953352111859014,5,Bella Nascimento,191
128,-0.03454556782147972,0.033411305943104104,-3.5131050777186053,-3.0113517774307255,1.9293544310562327,0.08997229795194973,1.1068960856831642,-0.04065598974671591,0.9557384869164197,-0.5865021324050677,3,Brazil Harvey-Carr,192
