,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,player_number_ind,player_ind
0,5.9186666256318,-3.6479021723472904,1.7825419078301568,1.4224884591169573,-2.1574670758907266,-1.1985675271935037,1.03836406154763,0.045202239675959696,0.931961848504159,1.013976693984671,35,Kayla Grimme
1,5.025163853292208,5.225451683010422,-1.28998666039947,-0.20817695884232681,0.9967822008323926,1.659991486775414,0.10668161721543191,0.20667777081644903,0.4687627724504768,-0.015595959119495687,15,Amani Tatum
2,1.904123441204265,4.437600492351172,-0.9688268965909819,-2.033993544148992,1.8711336294818544,1.7718423675545374,0.11061262292009237,0.7016266823382342,1.383567987963549,0.0604967605471258,2,Gabby Cajou
3,-2.140259948824487,-3.0378015389912076,-1.1213306123773212,0.8348827634300723,-0.11481685476774103,0.010791192967530332,-0.3512387980135463,0.9336416655245846,-0.7701420393181182,-0.001717273821860241,30,Mikki Guiton
4,-2.6082745538743706,0.45839826896647595,-0.8642112534848609,-0.08478650201680474,-2.7030257581356794,0.8595926719992527,-0.4229039595481596,0.22454869169432362,-0.9639416039628272,-0.4348290391735746,14,Taylor Williams
5,0.32932095509293713,-2.059658971589321,3.406887401342696,-1.9008516900765935,-0.5884180412887038,-0.3691793330870001,-1.6860650489065556,0.47709530350399476,0.7064161802495553,0.6416445269235299,22,Courtney Warley
6,-4.632319268693929,2.327216377221499,-0.09744520684944843,1.8873394987184124,1.520482575455856,-0.42420223112836974,1.9193767449519386,-0.03829079568105756,-0.006903197837261042,-0.9010332551055059,13,Lizahya Morgan
7,-4.561877252919211,0.5654524026407964,0.9896575652525158,0.15905117370832986,0.5371138133694628,1.6566111811623923,0.9434472908614444,0.5320576928055475,0.6240600598025049,-1.8577450176758237,5,Lynette Taitt
8,-5.90943284313451,-0.09101413617754035,-1.5768831239747159,0.5736988057181601,-3.4707627755882675,0.3158767428983526,1.1284537511675543,0.829770448399118,-0.7131309059430413,0.2909245145172295,10,Sini Mäkelä
9,5.861313200488248,-4.197847442605702,1.4864943450180792,1.073208718304584,-1.3905178860361957,-1.778073079736161,0.4169459734626079,-0.08186353650156586,1.9764393980739199,0.3863846269962439,35,Kayla Grimme
10,2.4461452371184635,5.981842408095383,0.7830969556742985,1.3020656118495078,1.8197606153746062,1.9783006238285168,1.6458577161468662,-0.8743143986386339,0.6620827277671524,-0.1867614505430345,15,Amani Tatum
11,0.5391751819862995,-3.3840615685576916,-0.5449039658567209,-0.8907885883576238,0.7116524278135269,-1.0868809194583,-1.0478595582300918,0.2586952618087166,0.6911895839929508,-0.49714307272602076,30,Mikki Guiton
12,-0.6407135978037499,0.6784934821541504,-1.5010840393988116,-0.7689426109900286,-0.8512851086251084,-0.11993702908555924,-0.2615947857232685,0.07753515094793456,0.49934004865730575,-0.45969462202695527,32,Nyasha Irizarry
13,-2.605665963336708,-1.1876805327653455,-3.5958073303360565,-0.7654994764407027,-2.472241364008575,0.2645815377282465,-0.15157047798657575,-0.02080756164022763,-0.08537395873620655,0.9204621322753533,31,Maeve Parahus
14,-1.1014620038894873,3.192938170564155,0.23502460571851982,0.12939560637666347,1.1439376714144276,-0.23220376984823043,-0.6252514582104289,0.5700541861194651,0.8991819623023491,-0.07478600831348967,2,Gabby Cajou
15,-2.1791928592755334,0.3077264313041931,0.32911126748462965,1.1028715967053344,-0.7803179208839968,-0.5245725476232239,-0.026713367212550458,-0.2588562323644738,-0.9674820596193526,-0.6266276867853257,14,Taylor Williams
16,-3.823427792460019,-0.9168676883183587,0.7977115352126746,-1.0844018069941128,-0.09771623569840837,-1.5617314153674666,0.08206663170394775,-1.8834569462454658,0.05338100046920829,-0.07742044541062984,12,Julie Høier
17,-5.338662287989902,-0.8663760948391933,-1.2765569995153023,1.8134784303546985,-1.671635626797284,0.7512229453368184,1.5185562773749106,0.514217119049068,-1.2468954951437063,0.632101570120738,3,KellyAnne O'Reilly
18,-6.044713345680142,2.7830307395899676,2.8911521284299275,-0.7053558311937758,-0.2579120903782814,0.8822108447057142,1.063644369799541,0.5366273755310796,0.30872786595748325,-0.6209371755716032,23,Nicole Anderson
19,1.8545386138734372,0.30192192260189255,-1.8764869844341576,1.6738280405859558,-0.5926408242748116,0.3266607950736332,-0.30524156008207953,-0.32728909348544244,-0.427158187382132,0.7345866402747127,11,Emily LaPointe
20,5.888927187036863,-0.11835421664667052,1.9981085719249871,-1.4354533077083356,-1.5436490363097493,2.935794202376766,-0.4974867868603285,-0.6433137796326639,0.28916168991513796,0.12012272494621629,22,Courtney Warley
21,1.5410942023826737,3.017729136159667,-1.2998271802526922,-0.8546658365389471,1.9263337472153466,0.1455416962660609,0.02436819167002162,-0.056256157771990056,1.1595770431386698,0.47374677065311666,2,Gabby Cajou
22,2.162400339292385,-0.8051577356075281,1.350421982170711,-0.5684141222239236,-0.3360893856188726,-1.8668496123854699,-1.250893772063885,-0.5539562628025833,0.010759221870518611,-0.6911115376292216,12,Julie Høier
23,-2.8034126364623897,1.00113641698864,-1.98712265521327,1.9698212909691872,0.6219715048340005,2.4311497483537305,2.326157886256963,0.9099882617481074,-0.33108873060036537,0.5944279740888907,13,Lizahya Morgan
24,-3.507292917295621,-2.4774131144041873,-4.509300012861805,0.8580673626768176,-1.1817102680157652,-0.07826555946865595,0.1043039865413483,0.3890105410181755,0.5140271650085073,0.46290088657311185,15,Sydney Watkins
